# pkts=276 en=0 ms=0 dropQ=0
# pkts=296 en=0 ms=0 dropQ=0
# pkts=331 en=0 ms=0 dropQ=0
# pkts=362 en=0 ms=0 dropQ=0
# pkts=426 en=0 ms=0 dropQ=0
# pkts=460 en=0 ms=0 dropQ=0
# pkts=487 en=0 ms=0 dropQ=0
# pkts=507 en=0 ms=0 dropQ=0
EN,34650,-51,1,61,0,d00036009886bde7822a9886bde7822affffffffffff00027f18fe34d38cf4c7dd1718fe34040124583c0011000900ea077beac8320059b96a00000078
EN,34794,-51,1,66,0,d00036009886bde7822a9886bde7822affffffffffff10027f18fe346593b4bbdd1c18fe34040124583c0011000e00ea0c14bf006409000903bb6408358100007856
EN,35033,-51,1,66,0,d00036009886bde7822a9886bde7822affffffffffff20027f18fe34b509ca38dd1c18fe34040124583c0011000e00ea0c14c3006409000903c06409428100007856
EN,35273,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30027f18fe34f1efd994dd1c18fe34040124583c0011000e00ea0c14c3006409000903b96408bd8100007856
EN,35513,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff40027f18fe343a25614bdd1c18fe34040124583c0011000e00ea0c14c0006409000903bd6408fd8100007856
EN,35674,-50,1,61,0,d00036009886bde7822a9886bde7822affffffffffff50027f18fe3484a34035dd1718fe34040124583c0011000900ea077beac83300fadb6a00000078
EN,35756,-52,1,66,0,d00036009886bde7822a9886bde7822affffffffffff60027f18fe3416b42b0fdd1c18fe34040124583c0011000e00ea0c14c0006409000903b964095b8100007856
EN,35993,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff70027f18fe347084dc5edd1c18fe34040124583c0011000e00ea0c14c1006409000903b764086a8100007856
# pkts=643 en=38 ms=0 dropQ=0
EN,36233,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff80027f18fe34d6bcd4e5dd1c18fe34040124583c0011000e00ea0c14c1006409000903ba6407018100007856
EN,36474,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff90027f18fe345e70e2f8dd1c18fe34040124583c0011000e00ea0c14c0006409000903bc64087e8100007856
EN,36713,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffffa0027f18fe34876e3d39dd1c18fe34040124583c0011000e00ea0c14c0006409000903bb6409888100007856
EN,36953,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffffb0027f18fe3428e22aabdd1c18fe34040124583c0011000e00ea0c14c0006409000903bb6409888100007856
EN,37193,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffffc0027f18fe34ff822386dd1c18fe34040124583c0011000e00ea0c14c2006409000903ae6408258100007856
EN,37215,-48,1,64,0,d00036009886bde7822a9886bde7822affffffffffffd0027f18fe34b26503d2dd1a18fe34040124583c0011000c00ea0a0800bb00080000012c631f7856adba
EN,37435,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffffe0027f18fe3479b51777dd1c18fe34040124583c0011000e00ea0c14c2006409000903bd64086c8100007856
EN,37673,-48,1,66,0,d00036009886bde7822a9886bde7822afffffffffffff0027f18fe349f2d4881dd1c18fe34040124583c0011000e00ea0c14be006409000903b464072f8100007856
EN,37913,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffff00037f18fe346285a2ffdd1c18fe34040124583c0011000e00ea0c14be006409000903b56408d18100007856
# pkts=684 en=47 ms=0 dropQ=0
EN,38153,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff10037f18fe3466d113c5dd1c18fe34040124583c0011000e00ea0c14c2006409000903bb6408cc8100007856
EN,38234,-49,1,62,0,d00036009886bde7822a9886bde7822affffffffffff20037f18fe3497e4713add1818fe34040124583c0011000a00ea081ef818f19efe81bd9f00007856
EN,38394,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30037f18fe34d7180e3cdd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
EN,38633,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff40037f18fe34cecf5a63dd1c18fe34040124583c0011000e00ea0c14bf006409000903ba6408b68100007856
EN,38873,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff50037f18fe34c9a4161bdd1c18fe34040124583c0011000e00ea0c14bf006409000903c06409198100007856
EN,39113,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff60037f18fe340a39e56fdd1c18fe34040124583c0011000e00ea0c14c2006409000903bb6408cc8100007856
EN,39258,-50,1,61,0,d00036009886bde7822a9886bde7822affffffffffff70037f18fe34221abaa0dd1718fe34040124583c0011000900ea07214149522a00706a00000078
EN,39353,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff80037f18fe34fa993649dd1c18fe34040124583c0011000e00ea0c14c2006409000903bc64093a8100007856
